id,k,np
p33540,3.6500000000000004,108
p33541,3.6500000000000004,109
p33542,3.6500000000000004,110
p33543,3.6500000000000004,111
p33544,3.6500000000000004,112
p33545,3.6500000000000004,113
p33546,3.6500000000000004,114
p33547,3.6500000000000004,115
p33548,3.6500000000000004,116
p33549,3.6500000000000004,117
p33550,3.6500000000000004,118
p33551,3.6500000000000004,119
p33552,3.6500000000000004,120
p33553,3.6500000000000004,121
p33554,3.6500000000000004,122
p33555,3.6500000000000004,123
p33556,3.6500000000000004,124
p33557,3.6500000000000004,125
p33558,3.6500000000000004,126
p33559,3.6500000000000004,127
p33560,3.6500000000000004,128
p33561,3.6500000000000004,129
p33562,3.6500000000000004,130
p33563,3.6500000000000004,131
p33564,3.6500000000000004,132
p33565,3.6500000000000004,133
p33566,3.6500000000000004,134
p33567,3.6500000000000004,135
p33568,3.6500000000000004,136
p33569,3.6500000000000004,137
p33570,3.6500000000000004,138
p33571,3.6500000000000004,139
p33572,3.6500000000000004,140
p33573,3.6500000000000004,141
p33574,3.6500000000000004,142
p33575,3.6500000000000004,143
p33576,3.6500000000000004,144
p33577,3.6500000000000004,145
p33578,3.6500000000000004,146
p33579,3.6500000000000004,147
p33580,3.6500000000000004,148
p33581,3.6500000000000004,149
p33582,3.6500000000000004,150
p33583,3.6500000000000004,151
p33584,3.6500000000000004,152
p33585,3.6500000000000004,153
p33586,3.6500000000000004,154
p33587,3.6500000000000004,155
p33588,3.6500000000000004,156
p33589,3.6500000000000004,157
p33590,3.6500000000000004,158
p33591,3.6500000000000004,159
p33592,3.6500000000000004,160
p33593,3.6500000000000004,161
p33594,3.6500000000000004,162
p33595,3.6500000000000004,163
p33596,3.6500000000000004,164
p33597,3.6500000000000004,165
p33598,3.6500000000000004,166
p33599,3.6500000000000004,167
p33600,3.6500000000000004,168
p33601,3.6500000000000004,169
p33602,3.6500000000000004,170
p33603,3.6500000000000004,171
p33604,3.6500000000000004,172
p33605,3.6500000000000004,173
p33606,3.6500000000000004,174
p33607,3.6500000000000004,175
p33608,3.6500000000000004,176
p33609,3.6500000000000004,177
p33610,3.6500000000000004,178
p33611,3.6500000000000004,179
p33612,3.6500000000000004,180
p33613,3.6500000000000004,181
p33614,3.6500000000000004,182
p33615,3.6500000000000004,183
p33616,3.6500000000000004,184
p33617,3.6500000000000004,185
p33618,3.6500000000000004,186
p33619,3.6500000000000004,187
p33620,3.6500000000000004,188
p33621,3.6500000000000004,189
p33622,3.6500000000000004,190
p33623,3.6500000000000004,191
p33624,3.6500000000000004,192
p33625,3.6500000000000004,193
p33626,3.6500000000000004,194
p33627,3.6500000000000004,195
p33628,3.6500000000000004,196
p33629,3.6500000000000004,197
p33630,3.6500000000000004,198
p33631,3.6500000000000004,199
p33632,3.6500000000000004,200
p33633,3.6500000000000004,201
p33634,3.6500000000000004,202
p33635,3.6500000000000004,203
p33636,3.6500000000000004,204
p33637,3.6500000000000004,205
p33638,3.6500000000000004,206
p33639,3.6500000000000004,207
p33640,3.6500000000000004,208
p33641,3.6500000000000004,209
p33642,3.6500000000000004,210
p33643,3.6500000000000004,211
p33644,3.6500000000000004,212
p33645,3.6500000000000004,213
p33646,3.6500000000000004,214
p33647,3.6500000000000004,215
p33648,3.6500000000000004,216
p33649,3.6500000000000004,217
p33650,3.6500000000000004,218
p33651,3.6500000000000004,219
p33652,3.6500000000000004,220
p33653,3.6500000000000004,221
p33654,3.6500000000000004,222
p33655,3.6500000000000004,223
p33656,3.6500000000000004,224
p33657,3.6500000000000004,225
p33658,3.6500000000000004,226
p33659,3.6500000000000004,227
p33660,3.6500000000000004,228
p33661,3.6500000000000004,229
p33662,3.6500000000000004,230
p33663,3.6750000000000003,2
p33664,3.6750000000000003,3
p33665,3.6750000000000003,4
p33666,3.6750000000000003,5
p33667,3.6750000000000003,6
p33668,3.6750000000000003,7
p33669,3.6750000000000003,8
p33670,3.6750000000000003,9
p33671,3.6750000000000003,10
p33672,3.6750000000000003,11
p33673,3.6750000000000003,12
p33674,3.6750000000000003,13
p33675,3.6750000000000003,14
p33676,3.6750000000000003,15
p33677,3.6750000000000003,16
p33678,3.6750000000000003,17
p33679,3.6750000000000003,18
p33680,3.6750000000000003,19
p33681,3.6750000000000003,20
p33682,3.6750000000000003,21
p33683,3.6750000000000003,22
p33684,3.6750000000000003,23
p33685,3.6750000000000003,24
p33686,3.6750000000000003,25
p33687,3.6750000000000003,26
p33688,3.6750000000000003,27
p33689,3.6750000000000003,28
p33690,3.6750000000000003,29
p33691,3.6750000000000003,30
p33692,3.6750000000000003,31
p33693,3.6750000000000003,32
p33694,3.6750000000000003,33
p33695,3.6750000000000003,34
p33696,3.6750000000000003,35
p33697,3.6750000000000003,36
p33698,3.6750000000000003,37
p33699,3.6750000000000003,38
p33700,3.6750000000000003,39
p33701,3.6750000000000003,40
p33702,3.6750000000000003,41
p33703,3.6750000000000003,42
p33704,3.6750000000000003,43
p33705,3.6750000000000003,44
p33706,3.6750000000000003,45
p33707,3.6750000000000003,46
p33708,3.6750000000000003,47
p33709,3.6750000000000003,48
p33710,3.6750000000000003,49
p33711,3.6750000000000003,50
p33712,3.6750000000000003,51
p33713,3.6750000000000003,52
p33714,3.6750000000000003,53
p33715,3.6750000000000003,54
p33716,3.6750000000000003,55
p33717,3.6750000000000003,56
p33718,3.6750000000000003,57
p33719,3.6750000000000003,58
p33720,3.6750000000000003,59
p33721,3.6750000000000003,60
p33722,3.6750000000000003,61
p33723,3.6750000000000003,62
p33724,3.6750000000000003,63
p33725,3.6750000000000003,64
p33726,3.6750000000000003,65
p33727,3.6750000000000003,66
p33728,3.6750000000000003,67
p33729,3.6750000000000003,68
p33730,3.6750000000000003,69
p33731,3.6750000000000003,70
p33732,3.6750000000000003,71
p33733,3.6750000000000003,72
p33734,3.6750000000000003,73
p33735,3.6750000000000003,74
p33736,3.6750000000000003,75
p33737,3.6750000000000003,76
p33738,3.6750000000000003,77
p33739,3.6750000000000003,78
p33740,3.6750000000000003,79
p33741,3.6750000000000003,80
p33742,3.6750000000000003,81
p33743,3.6750000000000003,82
p33744,3.6750000000000003,83
p33745,3.6750000000000003,84
p33746,3.6750000000000003,85
p33747,3.6750000000000003,86
p33748,3.6750000000000003,87
p33749,3.6750000000000003,88
p33750,3.6750000000000003,89
p33751,3.6750000000000003,90
p33752,3.6750000000000003,91
p33753,3.6750000000000003,92
p33754,3.6750000000000003,93
p33755,3.6750000000000003,94
p33756,3.6750000000000003,95
p33757,3.6750000000000003,96
p33758,3.6750000000000003,97
p33759,3.6750000000000003,98
p33760,3.6750000000000003,99
p33761,3.6750000000000003,100
p33762,3.6750000000000003,101
p33763,3.6750000000000003,102
p33764,3.6750000000000003,103
p33765,3.6750000000000003,104
p33766,3.6750000000000003,105
p33767,3.6750000000000003,106
p33768,3.6750000000000003,107
p33769,3.6750000000000003,108
p33770,3.6750000000000003,109
p33771,3.6750000000000003,110
p33772,3.6750000000000003,111
p33773,3.6750000000000003,112
p33774,3.6750000000000003,113
p33775,3.6750000000000003,114
p33776,3.6750000000000003,115
p33777,3.6750000000000003,116
p33778,3.6750000000000003,117
p33779,3.6750000000000003,118
p33780,3.6750000000000003,119
p33781,3.6750000000000003,120
p33782,3.6750000000000003,121
p33783,3.6750000000000003,122
p33784,3.6750000000000003,123
p33785,3.6750000000000003,124
p33786,3.6750000000000003,125
p33787,3.6750000000000003,126
p33788,3.6750000000000003,127
p33789,3.6750000000000003,128
p33790,3.6750000000000003,129
p33791,3.6750000000000003,130
p33792,3.6750000000000003,131
p33793,3.6750000000000003,132
p33794,3.6750000000000003,133
p33795,3.6750000000000003,134
p33796,3.6750000000000003,135
p33797,3.6750000000000003,136
p33798,3.6750000000000003,137
p33799,3.6750000000000003,138
p33800,3.6750000000000003,139
p33801,3.6750000000000003,140
p33802,3.6750000000000003,141
p33803,3.6750000000000003,142
p33804,3.6750000000000003,143
p33805,3.6750000000000003,144
p33806,3.6750000000000003,145
p33807,3.6750000000000003,146
p33808,3.6750000000000003,147
p33809,3.6750000000000003,148
p33810,3.6750000000000003,149
p33811,3.6750000000000003,150
p33812,3.6750000000000003,151
p33813,3.6750000000000003,152
p33814,3.6750000000000003,153
p33815,3.6750000000000003,154
p33816,3.6750000000000003,155
p33817,3.6750000000000003,156
p33818,3.6750000000000003,157
p33819,3.6750000000000003,158
p33820,3.6750000000000003,159
p33821,3.6750000000000003,160
p33822,3.6750000000000003,161
p33823,3.6750000000000003,162
p33824,3.6750000000000003,163
p33825,3.6750000000000003,164
p33826,3.6750000000000003,165
p33827,3.6750000000000003,166
p33828,3.6750000000000003,167
p33829,3.6750000000000003,168
p33830,3.6750000000000003,169
p33831,3.6750000000000003,170
p33832,3.6750000000000003,171
p33833,3.6750000000000003,172
p33834,3.6750000000000003,173
p33835,3.6750000000000003,174
p33836,3.6750000000000003,175
p33837,3.6750000000000003,176
p33838,3.6750000000000003,177
p33839,3.6750000000000003,178
p33840,3.6750000000000003,179
p33841,3.6750000000000003,180
p33842,3.6750000000000003,181
p33843,3.6750000000000003,182
p33844,3.6750000000000003,183
p33845,3.6750000000000003,184
p33846,3.6750000000000003,185
p33847,3.6750000000000003,186
p33848,3.6750000000000003,187
p33849,3.6750000000000003,188
p33850,3.6750000000000003,189
p33851,3.6750000000000003,190
p33852,3.6750000000000003,191
p33853,3.6750000000000003,192
p33854,3.6750000000000003,193
p33855,3.6750000000000003,194
p33856,3.6750000000000003,195
p33857,3.6750000000000003,196
p33858,3.6750000000000003,197
p33859,3.6750000000000003,198
p33860,3.6750000000000003,199
p33861,3.6750000000000003,200
p33862,3.6750000000000003,201
p33863,3.6750000000000003,202
p33864,3.6750000000000003,203
p33865,3.6750000000000003,204
p33866,3.6750000000000003,205
p33867,3.6750000000000003,206
p33868,3.6750000000000003,207
p33869,3.6750000000000003,208
p33870,3.6750000000000003,209
p33871,3.6750000000000003,210
p33872,3.6750000000000003,211
p33873,3.6750000000000003,212
p33874,3.6750000000000003,213
p33875,3.6750000000000003,214
p33876,3.6750000000000003,215
p33877,3.6750000000000003,216
p33878,3.6750000000000003,217
p33879,3.6750000000000003,218
p33880,3.6750000000000003,219
p33881,3.6750000000000003,220
p33882,3.6750000000000003,221
p33883,3.6750000000000003,222
p33884,3.6750000000000003,223
p33885,3.6750000000000003,224
p33886,3.6750000000000003,225
p33887,3.6750000000000003,226
p33888,3.6750000000000003,227
p33889,3.6750000000000003,228
p33890,3.6750000000000003,229
p33891,3.6750000000000003,230
p33892,3.7,2
p33893,3.7,3
p33894,3.7,4
p33895,3.7,5
p33896,3.7,6
p33897,3.7,7
p33898,3.7,8
p33899,3.7,9
p33900,3.7,10
p33901,3.7,11
p33902,3.7,12
p33903,3.7,13
p33904,3.7,14
p33905,3.7,15
p33906,3.7,16
p33907,3.7,17
p33908,3.7,18
p33909,3.7,19
p33910,3.7,20
p33911,3.7,21
p33912,3.7,22
p33913,3.7,23
p33914,3.7,24
p33915,3.7,25
p33916,3.7,26
p33917,3.7,27
p33918,3.7,28
p33919,3.7,29
p33920,3.7,30
p33921,3.7,31
p33922,3.7,32
p33923,3.7,33
p33924,3.7,34
p33925,3.7,35
p33926,3.7,36
p33927,3.7,37
p33928,3.7,38
p33929,3.7,39
p33930,3.7,40
p33931,3.7,41
p33932,3.7,42
p33933,3.7,43
p33934,3.7,44
p33935,3.7,45
p33936,3.7,46
p33937,3.7,47
p33938,3.7,48
p33939,3.7,49
p33940,3.7,50
p33941,3.7,51
p33942,3.7,52
p33943,3.7,53
p33944,3.7,54
p33945,3.7,55
p33946,3.7,56
p33947,3.7,57
p33948,3.7,58
p33949,3.7,59
p33950,3.7,60
p33951,3.7,61
p33952,3.7,62
p33953,3.7,63
p33954,3.7,64
p33955,3.7,65
p33956,3.7,66
p33957,3.7,67
p33958,3.7,68
p33959,3.7,69
p33960,3.7,70
p33961,3.7,71
p33962,3.7,72
p33963,3.7,73
p33964,3.7,74
p33965,3.7,75
p33966,3.7,76
p33967,3.7,77
p33968,3.7,78
p33969,3.7,79
p33970,3.7,80
p33971,3.7,81
p33972,3.7,82
p33973,3.7,83
p33974,3.7,84
p33975,3.7,85
p33976,3.7,86
p33977,3.7,87
p33978,3.7,88
p33979,3.7,89
p33980,3.7,90
p33981,3.7,91
p33982,3.7,92
p33983,3.7,93
p33984,3.7,94
p33985,3.7,95
p33986,3.7,96
p33987,3.7,97
p33988,3.7,98
p33989,3.7,99
p33990,3.7,100
p33991,3.7,101
p33992,3.7,102
p33993,3.7,103
p33994,3.7,104
p33995,3.7,105
p33996,3.7,106
p33997,3.7,107
p33998,3.7,108
p33999,3.7,109
p34000,3.7,110
p34001,3.7,111
p34002,3.7,112
p34003,3.7,113
p34004,3.7,114
p34005,3.7,115
p34006,3.7,116
p34007,3.7,117
p34008,3.7,118
p34009,3.7,119
p34010,3.7,120
p34011,3.7,121
p34012,3.7,122
p34013,3.7,123
p34014,3.7,124
p34015,3.7,125
p34016,3.7,126
p34017,3.7,127
p34018,3.7,128
p34019,3.7,129
p34020,3.7,130
p34021,3.7,131
p34022,3.7,132
p34023,3.7,133
p34024,3.7,134
p34025,3.7,135
p34026,3.7,136
p34027,3.7,137
p34028,3.7,138
p34029,3.7,139
p34030,3.7,140
p34031,3.7,141
p34032,3.7,142
p34033,3.7,143
p34034,3.7,144
p34035,3.7,145
p34036,3.7,146
p34037,3.7,147
p34038,3.7,148
p34039,3.7,149
p34040,3.7,150
p34041,3.7,151
p34042,3.7,152
p34043,3.7,153
p34044,3.7,154
p34045,3.7,155
p34046,3.7,156
p34047,3.7,157
p34048,3.7,158
p34049,3.7,159
p34050,3.7,160
p34051,3.7,161
p34052,3.7,162
p34053,3.7,163
p34054,3.7,164
p34055,3.7,165
p34056,3.7,166
p34057,3.7,167
p34058,3.7,168
p34059,3.7,169
p34060,3.7,170
p34061,3.7,171
p34062,3.7,172
p34063,3.7,173
p34064,3.7,174
p34065,3.7,175
p34066,3.7,176
p34067,3.7,177
p34068,3.7,178
p34069,3.7,179
p34070,3.7,180
p34071,3.7,181
p34072,3.7,182
p34073,3.7,183
p34074,3.7,184
p34075,3.7,185
p34076,3.7,186
p34077,3.7,187
p34078,3.7,188
p34079,3.7,189
p34080,3.7,190
p34081,3.7,191
p34082,3.7,192
p34083,3.7,193
p34084,3.7,194
p34085,3.7,195
p34086,3.7,196
p34087,3.7,197
p34088,3.7,198
p34089,3.7,199
p34090,3.7,200
p34091,3.7,201
p34092,3.7,202
p34093,3.7,203
p34094,3.7,204
p34095,3.7,205
p34096,3.7,206
p34097,3.7,207
p34098,3.7,208
p34099,3.7,209
p34100,3.7,210
p34101,3.7,211
p34102,3.7,212
p34103,3.7,213
p34104,3.7,214
p34105,3.7,215
p34106,3.7,216
p34107,3.7,217
p34108,3.7,218
p34109,3.7,219
p34110,3.7,220
p34111,3.7,221
p34112,3.7,222
p34113,3.7,223
p34114,3.7,224
p34115,3.7,225
p34116,3.7,226
p34117,3.7,227
p34118,3.7,228
p34119,3.7,229
p34120,3.7,230
p34121,3.725,2
p34122,3.725,3
p34123,3.725,4
p34124,3.725,5
p34125,3.725,6
p34126,3.725,7
p34127,3.725,8
p34128,3.725,9
p34129,3.725,10
p34130,3.725,11
p34131,3.725,12
p34132,3.725,13
p34133,3.725,14
p34134,3.725,15
p34135,3.725,16
p34136,3.725,17
p34137,3.725,18
p34138,3.725,19
p34139,3.725,20
p34140,3.725,21
p34141,3.725,22
p34142,3.725,23
p34143,3.725,24
p34144,3.725,25
p34145,3.725,26
p34146,3.725,27
p34147,3.725,28
p34148,3.725,29
p34149,3.725,30
p34150,3.725,31
p34151,3.725,32
p34152,3.725,33
p34153,3.725,34
p34154,3.725,35
p34155,3.725,36
p34156,3.725,37
p34157,3.725,38
p34158,3.725,39
p34159,3.725,40
p34160,3.725,41
p34161,3.725,42
p34162,3.725,43
p34163,3.725,44
p34164,3.725,45
p34165,3.725,46
p34166,3.725,47
p34167,3.725,48
p34168,3.725,49
p34169,3.725,50
p34170,3.725,51
p34171,3.725,52
p34172,3.725,53
p34173,3.725,54
p34174,3.725,55
p34175,3.725,56
p34176,3.725,57
p34177,3.725,58
p34178,3.725,59
p34179,3.725,60
p34180,3.725,61
p34181,3.725,62
p34182,3.725,63
p34183,3.725,64
p34184,3.725,65
p34185,3.725,66
p34186,3.725,67
p34187,3.725,68
p34188,3.725,69
p34189,3.725,70
p34190,3.725,71
p34191,3.725,72
p34192,3.725,73
p34193,3.725,74
p34194,3.725,75
p34195,3.725,76
p34196,3.725,77
p34197,3.725,78
p34198,3.725,79
p34199,3.725,80
p34200,3.725,81
p34201,3.725,82
p34202,3.725,83
p34203,3.725,84
p34204,3.725,85
p34205,3.725,86
p34206,3.725,87
p34207,3.725,88
p34208,3.725,89
p34209,3.725,90
p34210,3.725,91
p34211,3.725,92
p34212,3.725,93
p34213,3.725,94
p34214,3.725,95
p34215,3.725,96
p34216,3.725,97
p34217,3.725,98
p34218,3.725,99
p34219,3.725,100
p34220,3.725,101
p34221,3.725,102
p34222,3.725,103
p34223,3.725,104
p34224,3.725,105
p34225,3.725,106
p34226,3.725,107
p34227,3.725,108
p34228,3.725,109
p34229,3.725,110
p34230,3.725,111
p34231,3.725,112
p34232,3.725,113
p34233,3.725,114
p34234,3.725,115
p34235,3.725,116
p34236,3.725,117
p34237,3.725,118
p34238,3.725,119
p34239,3.725,120
p34240,3.725,121
p34241,3.725,122
p34242,3.725,123
p34243,3.725,124
p34244,3.725,125
p34245,3.725,126
p34246,3.725,127
p34247,3.725,128
p34248,3.725,129
p34249,3.725,130
p34250,3.725,131
p34251,3.725,132
p34252,3.725,133
p34253,3.725,134
p34254,3.725,135
p34255,3.725,136
p34256,3.725,137
p34257,3.725,138
p34258,3.725,139
p34259,3.725,140
p34260,3.725,141
p34261,3.725,142
p34262,3.725,143
p34263,3.725,144
p34264,3.725,145
p34265,3.725,146
p34266,3.725,147
p34267,3.725,148
p34268,3.725,149
p34269,3.725,150
p34270,3.725,151
p34271,3.725,152
p34272,3.725,153
p34273,3.725,154
p34274,3.725,155
p34275,3.725,156
p34276,3.725,157
p34277,3.725,158
p34278,3.725,159
p34279,3.725,160
p34280,3.725,161
p34281,3.725,162
p34282,3.725,163
p34283,3.725,164
p34284,3.725,165
p34285,3.725,166
p34286,3.725,167
p34287,3.725,168
p34288,3.725,169
p34289,3.725,170
p34290,3.725,171
p34291,3.725,172
p34292,3.725,173
p34293,3.725,174
p34294,3.725,175
p34295,3.725,176
p34296,3.725,177
p34297,3.725,178
p34298,3.725,179
p34299,3.725,180
p34300,3.725,181
p34301,3.725,182
p34302,3.725,183
p34303,3.725,184
p34304,3.725,185
p34305,3.725,186
p34306,3.725,187
p34307,3.725,188
p34308,3.725,189
p34309,3.725,190
p34310,3.725,191
p34311,3.725,192
p34312,3.725,193
p34313,3.725,194
p34314,3.725,195
p34315,3.725,196
p34316,3.725,197
p34317,3.725,198
p34318,3.725,199
p34319,3.725,200
p34320,3.725,201
p34321,3.725,202
p34322,3.725,203
p34323,3.725,204
p34324,3.725,205
p34325,3.725,206
p34326,3.725,207
p34327,3.725,208
p34328,3.725,209
p34329,3.725,210
p34330,3.725,211
p34331,3.725,212
p34332,3.725,213
p34333,3.725,214
p34334,3.725,215
p34335,3.725,216
p34336,3.725,217
p34337,3.725,218
p34338,3.725,219
p34339,3.725,220
p34340,3.725,221
p34341,3.725,222
p34342,3.725,223
p34343,3.725,224
p34344,3.725,225
p34345,3.725,226
p34346,3.725,227
p34347,3.725,228
p34348,3.725,229
p34349,3.725,230
p34350,3.75,2
p34351,3.75,3
p34352,3.75,4
p34353,3.75,5
p34354,3.75,6
p34355,3.75,7
p34356,3.75,8
p34357,3.75,9
p34358,3.75,10
p34359,3.75,11
p34360,3.75,12
p34361,3.75,13
p34362,3.75,14
p34363,3.75,15
p34364,3.75,16
p34365,3.75,17
p34366,3.75,18
p34367,3.75,19
p34368,3.75,20
p34369,3.75,21
p34370,3.75,22
p34371,3.75,23
p34372,3.75,24
p34373,3.75,25
p34374,3.75,26
p34375,3.75,27
p34376,3.75,28
p34377,3.75,29
p34378,3.75,30
p34379,3.75,31
p34380,3.75,32
p34381,3.75,33
p34382,3.75,34
p34383,3.75,35
p34384,3.75,36
p34385,3.75,37
p34386,3.75,38
p34387,3.75,39
p34388,3.75,40
p34389,3.75,41
p34390,3.75,42
p34391,3.75,43
p34392,3.75,44
p34393,3.75,45
p34394,3.75,46
p34395,3.75,47
p34396,3.75,48
p34397,3.75,49
p34398,3.75,50
p34399,3.75,51
p34400,3.75,52
p34401,3.75,53
p34402,3.75,54
p34403,3.75,55
p34404,3.75,56
p34405,3.75,57
p34406,3.75,58
p34407,3.75,59
p34408,3.75,60
p34409,3.75,61
p34410,3.75,62
p34411,3.75,63
p34412,3.75,64
p34413,3.75,65
p34414,3.75,66
p34415,3.75,67
p34416,3.75,68
p34417,3.75,69
p34418,3.75,70
p34419,3.75,71
p34420,3.75,72
p34421,3.75,73
p34422,3.75,74
p34423,3.75,75
p34424,3.75,76
p34425,3.75,77
p34426,3.75,78
p34427,3.75,79
p34428,3.75,80
p34429,3.75,81
p34430,3.75,82
p34431,3.75,83
p34432,3.75,84
p34433,3.75,85
p34434,3.75,86
p34435,3.75,87
p34436,3.75,88
p34437,3.75,89
p34438,3.75,90
p34439,3.75,91
p34440,3.75,92
p34441,3.75,93
p34442,3.75,94
p34443,3.75,95
p34444,3.75,96
p34445,3.75,97
p34446,3.75,98
p34447,3.75,99
p34448,3.75,100
p34449,3.75,101
p34450,3.75,102
p34451,3.75,103
p34452,3.75,104
p34453,3.75,105
p34454,3.75,106
p34455,3.75,107
p34456,3.75,108
p34457,3.75,109
p34458,3.75,110
p34459,3.75,111
p34460,3.75,112
p34461,3.75,113
p34462,3.75,114
p34463,3.75,115
p34464,3.75,116
p34465,3.75,117
p34466,3.75,118
p34467,3.75,119
p34468,3.75,120
p34469,3.75,121
p34470,3.75,122
p34471,3.75,123
p34472,3.75,124
p34473,3.75,125
p34474,3.75,126
p34475,3.75,127
p34476,3.75,128
p34477,3.75,129
p34478,3.75,130
p34479,3.75,131
p34480,3.75,132
p34481,3.75,133
p34482,3.75,134
p34483,3.75,135
p34484,3.75,136
p34485,3.75,137
p34486,3.75,138
p34487,3.75,139
p34488,3.75,140
p34489,3.75,141
p34490,3.75,142
p34491,3.75,143
p34492,3.75,144
p34493,3.75,145
p34494,3.75,146
p34495,3.75,147
p34496,3.75,148
p34497,3.75,149
p34498,3.75,150
p34499,3.75,151
p34500,3.75,152
p34501,3.75,153
p34502,3.75,154
p34503,3.75,155
p34504,3.75,156
p34505,3.75,157
p34506,3.75,158
p34507,3.75,159
p34508,3.75,160
p34509,3.75,161
p34510,3.75,162
p34511,3.75,163
p34512,3.75,164
p34513,3.75,165
p34514,3.75,166
p34515,3.75,167
p34516,3.75,168
p34517,3.75,169
p34518,3.75,170
p34519,3.75,171
p34520,3.75,172
p34521,3.75,173
p34522,3.75,174
p34523,3.75,175
p34524,3.75,176
p34525,3.75,177
p34526,3.75,178
p34527,3.75,179
p34528,3.75,180
p34529,3.75,181
p34530,3.75,182
p34531,3.75,183
p34532,3.75,184
p34533,3.75,185
p34534,3.75,186
p34535,3.75,187
p34536,3.75,188
p34537,3.75,189
p34538,3.75,190
p34539,3.75,191
p34540,3.75,192
p34541,3.75,193
p34542,3.75,194
p34543,3.75,195
p34544,3.75,196
p34545,3.75,197
p34546,3.75,198
p34547,3.75,199
p34548,3.75,200
p34549,3.75,201
p34550,3.75,202
p34551,3.75,203
p34552,3.75,204
p34553,3.75,205
p34554,3.75,206
p34555,3.75,207
p34556,3.75,208
p34557,3.75,209
p34558,3.75,210
p34559,3.75,211
p34560,3.75,212
p34561,3.75,213
p34562,3.75,214
p34563,3.75,215
p34564,3.75,216
p34565,3.75,217
p34566,3.75,218
p34567,3.75,219
p34568,3.75,220
p34569,3.75,221
p34570,3.75,222
p34571,3.75,223
p34572,3.75,224
p34573,3.75,225
p34574,3.75,226
p34575,3.75,227
p34576,3.75,228
p34577,3.75,229
p34578,3.75,230
p34579,3.7750000000000004,2
p34580,3.7750000000000004,3
p34581,3.7750000000000004,4
p34582,3.7750000000000004,5
p34583,3.7750000000000004,6
p34584,3.7750000000000004,7
p34585,3.7750000000000004,8
p34586,3.7750000000000004,9
p34587,3.7750000000000004,10
p34588,3.7750000000000004,11
p34589,3.7750000000000004,12
p34590,3.7750000000000004,13
p34591,3.7750000000000004,14
p34592,3.7750000000000004,15
p34593,3.7750000000000004,16
p34594,3.7750000000000004,17
p34595,3.7750000000000004,18
p34596,3.7750000000000004,19
p34597,3.7750000000000004,20
p34598,3.7750000000000004,21
p34599,3.7750000000000004,22
p34600,3.7750000000000004,23
p34601,3.7750000000000004,24
p34602,3.7750000000000004,25
p34603,3.7750000000000004,26
p34604,3.7750000000000004,27
p34605,3.7750000000000004,28
p34606,3.7750000000000004,29
p34607,3.7750000000000004,30
p34608,3.7750000000000004,31
p34609,3.7750000000000004,32
p34610,3.7750000000000004,33
p34611,3.7750000000000004,34
p34612,3.7750000000000004,35
p34613,3.7750000000000004,36
p34614,3.7750000000000004,37
p34615,3.7750000000000004,38
p34616,3.7750000000000004,39
p34617,3.7750000000000004,40
p34618,3.7750000000000004,41
p34619,3.7750000000000004,42
p34620,3.7750000000000004,43
p34621,3.7750000000000004,44
p34622,3.7750000000000004,45
p34623,3.7750000000000004,46
p34624,3.7750000000000004,47
p34625,3.7750000000000004,48
p34626,3.7750000000000004,49
p34627,3.7750000000000004,50
p34628,3.7750000000000004,51
p34629,3.7750000000000004,52
p34630,3.7750000000000004,53
p34631,3.7750000000000004,54
p34632,3.7750000000000004,55
p34633,3.7750000000000004,56
p34634,3.7750000000000004,57
p34635,3.7750000000000004,58
p34636,3.7750000000000004,59
p34637,3.7750000000000004,60
p34638,3.7750000000000004,61
p34639,3.7750000000000004,62
p34640,3.7750000000000004,63
p34641,3.7750000000000004,64
p34642,3.7750000000000004,65
p34643,3.7750000000000004,66
p34644,3.7750000000000004,67
p34645,3.7750000000000004,68
p34646,3.7750000000000004,69
p34647,3.7750000000000004,70
p34648,3.7750000000000004,71
p34649,3.7750000000000004,72
p34650,3.7750000000000004,73
p34651,3.7750000000000004,74
p34652,3.7750000000000004,75
p34653,3.7750000000000004,76
p34654,3.7750000000000004,77
p34655,3.7750000000000004,78
p34656,3.7750000000000004,79
p34657,3.7750000000000004,80
p34658,3.7750000000000004,81
p34659,3.7750000000000004,82
p34660,3.7750000000000004,83
p34661,3.7750000000000004,84
p34662,3.7750000000000004,85
p34663,3.7750000000000004,86
p34664,3.7750000000000004,87
p34665,3.7750000000000004,88
p34666,3.7750000000000004,89
p34667,3.7750000000000004,90
p34668,3.7750000000000004,91
p34669,3.7750000000000004,92
p34670,3.7750000000000004,93
p34671,3.7750000000000004,94
p34672,3.7750000000000004,95
p34673,3.7750000000000004,96
p34674,3.7750000000000004,97
p34675,3.7750000000000004,98
p34676,3.7750000000000004,99
p34677,3.7750000000000004,100
p34678,3.7750000000000004,101
p34679,3.7750000000000004,102
p34680,3.7750000000000004,103
p34681,3.7750000000000004,104
p34682,3.7750000000000004,105
p34683,3.7750000000000004,106
p34684,3.7750000000000004,107
p34685,3.7750000000000004,108
p34686,3.7750000000000004,109
p34687,3.7750000000000004,110
p34688,3.7750000000000004,111
p34689,3.7750000000000004,112
p34690,3.7750000000000004,113
p34691,3.7750000000000004,114
p34692,3.7750000000000004,115
p34693,3.7750000000000004,116
p34694,3.7750000000000004,117
p34695,3.7750000000000004,118
p34696,3.7750000000000004,119
p34697,3.7750000000000004,120
p34698,3.7750000000000004,121
p34699,3.7750000000000004,122
p34700,3.7750000000000004,123
