id,k,np
p4294,0.33,39
p4295,0.33,40
p4296,0.33,41
p4297,0.33,42
p4298,0.33,43
p4299,0.33,44
p4300,0.33,45
p4301,0.33,46
p4302,0.33,47
p4303,0.33,48
p4304,0.33,49
p4305,0.33,50
p4306,0.33,51
p4307,0.33,52
p4308,0.33,53
p4309,0.33,54
p4310,0.33,55
p4311,0.33,56
p4312,0.33,57
p4313,0.33,58
p4314,0.33,59
p4315,0.33,60
p4316,0.33,61
p4317,0.33,62
p4318,0.33,63
p4319,0.33,64
p4320,0.33,65
p4321,0.33,66
p4322,0.33,67
p4323,0.33,68
p4324,0.33,69
p4325,0.33,70
p4326,0.33,71
p4327,0.33,72
p4328,0.33,73
p4329,0.33,74
p4330,0.33,75
p4331,0.33,76
p4332,0.33,77
p4333,0.33,78
p4334,0.33,79
p4335,0.33,80
p4336,0.33,81
p4337,0.33,82
p4338,0.33,83
p4339,0.33,84
p4340,0.33,85
p4341,0.33,86
p4342,0.33,87
p4343,0.33,88
p4344,0.33,89
p4345,0.33,90
p4346,0.33,91
p4347,0.33,92
p4348,0.33,93
p4349,0.33,94
p4350,0.33,95
p4351,0.33,96
p4352,0.33,97
p4353,0.33,98
p4354,0.33,99
p4355,0.33,100
p4356,0.33,101
p4357,0.33,102
p4358,0.33,103
p4359,0.33,104
p4360,0.33,105
p4361,0.33,106
p4362,0.33,107
p4363,0.33,108
p4364,0.33,109
p4365,0.33,110
p4366,0.33,111
p4367,0.33,112
p4368,0.33,113
p4369,0.33,114
p4370,0.33,115
p4371,0.33,116
p4372,0.33,117
p4373,0.33,118
p4374,0.33,119
p4375,0.33,120
p4376,0.33,121
p4377,0.33,122
p4378,0.33,123
p4379,0.33,124
p4380,0.33,125
p4381,0.33,126
p4382,0.33,127
p4383,0.33,128
p4384,0.33,129
p4385,0.33,130
p4386,0.34,2
p4387,0.34,3
p4388,0.34,4
p4389,0.34,5
p4390,0.34,6
p4391,0.34,7
p4392,0.34,8
p4393,0.34,9
p4394,0.34,10
p4395,0.34,11
p4396,0.34,12
p4397,0.34,13
p4398,0.34,14
p4399,0.34,15
p4400,0.34,16
p4401,0.34,17
p4402,0.34,18
p4403,0.34,19
p4404,0.34,20
p4405,0.34,21
p4406,0.34,22
p4407,0.34,23
p4408,0.34,24
p4409,0.34,25
p4410,0.34,26
p4411,0.34,27
p4412,0.34,28
p4413,0.34,29
p4414,0.34,30
p4415,0.34,31
p4416,0.34,32
p4417,0.34,33
p4418,0.34,34
p4419,0.34,35
p4420,0.34,36
p4421,0.34,37
p4422,0.34,38
p4423,0.34,39
p4424,0.34,40
p4425,0.34,41
p4426,0.34,42
p4427,0.34,43
p4428,0.34,44
p4429,0.34,45
p4430,0.34,46
p4431,0.34,47
p4432,0.34,48
p4433,0.34,49
p4434,0.34,50
p4435,0.34,51
p4436,0.34,52
p4437,0.34,53
p4438,0.34,54
p4439,0.34,55
p4440,0.34,56
p4441,0.34,57
p4442,0.34,58
p4443,0.34,59
p4444,0.34,60
p4445,0.34,61
p4446,0.34,62
p4447,0.34,63
p4448,0.34,64
p4449,0.34,65
p4450,0.34,66
p4451,0.34,67
p4452,0.34,68
p4453,0.34,69
p4454,0.34,70
p4455,0.34,71
p4456,0.34,72
p4457,0.34,73
p4458,0.34,74
p4459,0.34,75
p4460,0.34,76
p4461,0.34,77
p4462,0.34,78
p4463,0.34,79
p4464,0.34,80
p4465,0.34,81
p4466,0.34,82
p4467,0.34,83
p4468,0.34,84
p4469,0.34,85
p4470,0.34,86
p4471,0.34,87
p4472,0.34,88
p4473,0.34,89
p4474,0.34,90
p4475,0.34,91
p4476,0.34,92
p4477,0.34,93
p4478,0.34,94
p4479,0.34,95
p4480,0.34,96
p4481,0.34,97
p4482,0.34,98
p4483,0.34,99
p4484,0.34,100
p4485,0.34,101
p4486,0.34,102
p4487,0.34,103
p4488,0.34,104
p4489,0.34,105
p4490,0.34,106
p4491,0.34,107
p4492,0.34,108
p4493,0.34,109
p4494,0.34,110
p4495,0.34,111
p4496,0.34,112
p4497,0.34,113
p4498,0.34,114
p4499,0.34,115
p4500,0.34,116
p4501,0.34,117
p4502,0.34,118
p4503,0.34,119
p4504,0.34,120
p4505,0.34,121
p4506,0.34,122
p4507,0.34,123
p4508,0.34,124
p4509,0.34,125
p4510,0.34,126
p4511,0.34,127
p4512,0.34,128
p4513,0.34,129
p4514,0.34,130
p4515,0.35000000000000003,2
p4516,0.35000000000000003,3
p4517,0.35000000000000003,4
p4518,0.35000000000000003,5
p4519,0.35000000000000003,6
p4520,0.35000000000000003,7
p4521,0.35000000000000003,8
p4522,0.35000000000000003,9
p4523,0.35000000000000003,10
p4524,0.35000000000000003,11
p4525,0.35000000000000003,12
p4526,0.35000000000000003,13
p4527,0.35000000000000003,14
p4528,0.35000000000000003,15
p4529,0.35000000000000003,16
p4530,0.35000000000000003,17
p4531,0.35000000000000003,18
p4532,0.35000000000000003,19
p4533,0.35000000000000003,20
p4534,0.35000000000000003,21
p4535,0.35000000000000003,22
p4536,0.35000000000000003,23
p4537,0.35000000000000003,24
p4538,0.35000000000000003,25
p4539,0.35000000000000003,26
p4540,0.35000000000000003,27
p4541,0.35000000000000003,28
p4542,0.35000000000000003,29
p4543,0.35000000000000003,30
p4544,0.35000000000000003,31
p4545,0.35000000000000003,32
p4546,0.35000000000000003,33
p4547,0.35000000000000003,34
p4548,0.35000000000000003,35
p4549,0.35000000000000003,36
p4550,0.35000000000000003,37
p4551,0.35000000000000003,38
p4552,0.35000000000000003,39
p4553,0.35000000000000003,40
p4554,0.35000000000000003,41
p4555,0.35000000000000003,42
p4556,0.35000000000000003,43
p4557,0.35000000000000003,44
p4558,0.35000000000000003,45
p4559,0.35000000000000003,46
p4560,0.35000000000000003,47
p4561,0.35000000000000003,48
p4562,0.35000000000000003,49
p4563,0.35000000000000003,50
p4564,0.35000000000000003,51
p4565,0.35000000000000003,52
p4566,0.35000000000000003,53
p4567,0.35000000000000003,54
p4568,0.35000000000000003,55
p4569,0.35000000000000003,56
p4570,0.35000000000000003,57
p4571,0.35000000000000003,58
p4572,0.35000000000000003,59
p4573,0.35000000000000003,60
p4574,0.35000000000000003,61
p4575,0.35000000000000003,62
p4576,0.35000000000000003,63
p4577,0.35000000000000003,64
p4578,0.35000000000000003,65
p4579,0.35000000000000003,66
p4580,0.35000000000000003,67
p4581,0.35000000000000003,68
p4582,0.35000000000000003,69
p4583,0.35000000000000003,70
p4584,0.35000000000000003,71
p4585,0.35000000000000003,72
p4586,0.35000000000000003,73
p4587,0.35000000000000003,74
p4588,0.35000000000000003,75
p4589,0.35000000000000003,76
p4590,0.35000000000000003,77
p4591,0.35000000000000003,78
p4592,0.35000000000000003,79
p4593,0.35000000000000003,80
p4594,0.35000000000000003,81
p4595,0.35000000000000003,82
p4596,0.35000000000000003,83
p4597,0.35000000000000003,84
p4598,0.35000000000000003,85
p4599,0.35000000000000003,86
p4600,0.35000000000000003,87
p4601,0.35000000000000003,88
p4602,0.35000000000000003,89
p4603,0.35000000000000003,90
p4604,0.35000000000000003,91
p4605,0.35000000000000003,92
p4606,0.35000000000000003,93
p4607,0.35000000000000003,94
p4608,0.35000000000000003,95
p4609,0.35000000000000003,96
p4610,0.35000000000000003,97
p4611,0.35000000000000003,98
p4612,0.35000000000000003,99
p4613,0.35000000000000003,100
p4614,0.35000000000000003,101
p4615,0.35000000000000003,102
p4616,0.35000000000000003,103
p4617,0.35000000000000003,104
p4618,0.35000000000000003,105
p4619,0.35000000000000003,106
p4620,0.35000000000000003,107
p4621,0.35000000000000003,108
p4622,0.35000000000000003,109
p4623,0.35000000000000003,110
p4624,0.35000000000000003,111
p4625,0.35000000000000003,112
p4626,0.35000000000000003,113
p4627,0.35000000000000003,114
p4628,0.35000000000000003,115
p4629,0.35000000000000003,116
p4630,0.35000000000000003,117
p4631,0.35000000000000003,118
p4632,0.35000000000000003,119
p4633,0.35000000000000003,120
p4634,0.35000000000000003,121
p4635,0.35000000000000003,122
p4636,0.35000000000000003,123
p4637,0.35000000000000003,124
p4638,0.35000000000000003,125
p4639,0.35000000000000003,126
p4640,0.35000000000000003,127
p4641,0.35000000000000003,128
p4642,0.35000000000000003,129
p4643,0.35000000000000003,130
p4644,0.36,2
p4645,0.36,3
p4646,0.36,4
p4647,0.36,5
p4648,0.36,6
p4649,0.36,7
p4650,0.36,8
p4651,0.36,9
p4652,0.36,10
p4653,0.36,11
p4654,0.36,12
p4655,0.36,13
p4656,0.36,14
p4657,0.36,15
p4658,0.36,16
p4659,0.36,17
p4660,0.36,18
p4661,0.36,19
p4662,0.36,20
p4663,0.36,21
p4664,0.36,22
p4665,0.36,23
p4666,0.36,24
p4667,0.36,25
p4668,0.36,26
p4669,0.36,27
p4670,0.36,28
p4671,0.36,29
p4672,0.36,30
p4673,0.36,31
p4674,0.36,32
p4675,0.36,33
p4676,0.36,34
p4677,0.36,35
p4678,0.36,36
p4679,0.36,37
p4680,0.36,38
p4681,0.36,39
p4682,0.36,40
p4683,0.36,41
p4684,0.36,42
p4685,0.36,43
p4686,0.36,44
p4687,0.36,45
p4688,0.36,46
p4689,0.36,47
p4690,0.36,48
p4691,0.36,49
p4692,0.36,50
p4693,0.36,51
p4694,0.36,52
p4695,0.36,53
p4696,0.36,54
p4697,0.36,55
p4698,0.36,56
p4699,0.36,57
p4700,0.36,58
p4701,0.36,59
p4702,0.36,60
p4703,0.36,61
p4704,0.36,62
p4705,0.36,63
p4706,0.36,64
p4707,0.36,65
p4708,0.36,66
p4709,0.36,67
p4710,0.36,68
p4711,0.36,69
p4712,0.36,70
p4713,0.36,71
p4714,0.36,72
p4715,0.36,73
p4716,0.36,74
p4717,0.36,75
p4718,0.36,76
p4719,0.36,77
p4720,0.36,78
p4721,0.36,79
p4722,0.36,80
p4723,0.36,81
p4724,0.36,82
p4725,0.36,83
p4726,0.36,84
p4727,0.36,85
p4728,0.36,86
p4729,0.36,87
p4730,0.36,88
p4731,0.36,89
p4732,0.36,90
p4733,0.36,91
p4734,0.36,92
p4735,0.36,93
p4736,0.36,94
p4737,0.36,95
p4738,0.36,96
p4739,0.36,97
p4740,0.36,98
p4741,0.36,99
p4742,0.36,100
p4743,0.36,101
p4744,0.36,102
p4745,0.36,103
p4746,0.36,104
p4747,0.36,105
p4748,0.36,106
p4749,0.36,107
p4750,0.36,108
p4751,0.36,109
p4752,0.36,110
p4753,0.36,111
p4754,0.36,112
p4755,0.36,113
p4756,0.36,114
p4757,0.36,115
p4758,0.36,116
p4759,0.36,117
p4760,0.36,118
p4761,0.36,119
p4762,0.36,120
p4763,0.36,121
p4764,0.36,122
p4765,0.36,123
p4766,0.36,124
p4767,0.36,125
p4768,0.36,126
p4769,0.36,127
p4770,0.36,128
p4771,0.36,129
p4772,0.36,130
p4773,0.37,2
p4774,0.37,3
p4775,0.37,4
p4776,0.37,5
p4777,0.37,6
p4778,0.37,7
p4779,0.37,8
p4780,0.37,9
p4781,0.37,10
p4782,0.37,11
p4783,0.37,12
p4784,0.37,13
p4785,0.37,14
p4786,0.37,15
p4787,0.37,16
p4788,0.37,17
p4789,0.37,18
p4790,0.37,19
p4791,0.37,20
p4792,0.37,21
p4793,0.37,22
p4794,0.37,23
p4795,0.37,24
p4796,0.37,25
p4797,0.37,26
p4798,0.37,27
p4799,0.37,28
p4800,0.37,29
p4801,0.37,30
p4802,0.37,31
p4803,0.37,32
p4804,0.37,33
p4805,0.37,34
p4806,0.37,35
p4807,0.37,36
p4808,0.37,37
p4809,0.37,38
p4810,0.37,39
p4811,0.37,40
p4812,0.37,41
p4813,0.37,42
p4814,0.37,43
p4815,0.37,44
p4816,0.37,45
p4817,0.37,46
p4818,0.37,47
p4819,0.37,48
p4820,0.37,49
p4821,0.37,50
p4822,0.37,51
p4823,0.37,52
p4824,0.37,53
p4825,0.37,54
p4826,0.37,55
p4827,0.37,56
p4828,0.37,57
p4829,0.37,58
p4830,0.37,59
p4831,0.37,60
p4832,0.37,61
p4833,0.37,62
p4834,0.37,63
p4835,0.37,64
p4836,0.37,65
p4837,0.37,66
p4838,0.37,67
p4839,0.37,68
p4840,0.37,69
p4841,0.37,70
p4842,0.37,71
p4843,0.37,72
p4844,0.37,73
p4845,0.37,74
p4846,0.37,75
p4847,0.37,76
p4848,0.37,77
p4849,0.37,78
p4850,0.37,79
p4851,0.37,80
p4852,0.37,81
p4853,0.37,82
p4854,0.37,83
p4855,0.37,84
p4856,0.37,85
p4857,0.37,86
p4858,0.37,87
p4859,0.37,88
p4860,0.37,89
p4861,0.37,90
p4862,0.37,91
p4863,0.37,92
p4864,0.37,93
p4865,0.37,94
p4866,0.37,95
p4867,0.37,96
p4868,0.37,97
p4869,0.37,98
p4870,0.37,99
p4871,0.37,100
p4872,0.37,101
p4873,0.37,102
p4874,0.37,103
p4875,0.37,104
p4876,0.37,105
p4877,0.37,106
p4878,0.37,107
p4879,0.37,108
p4880,0.37,109
p4881,0.37,110
p4882,0.37,111
p4883,0.37,112
p4884,0.37,113
p4885,0.37,114
p4886,0.37,115
p4887,0.37,116
p4888,0.37,117
p4889,0.37,118
p4890,0.37,119
p4891,0.37,120
p4892,0.37,121
p4893,0.37,122
p4894,0.37,123
p4895,0.37,124
p4896,0.37,125
p4897,0.37,126
p4898,0.37,127
p4899,0.37,128
p4900,0.37,129
p4901,0.37,130
p4902,0.38,2
p4903,0.38,3
p4904,0.38,4
p4905,0.38,5
p4906,0.38,6
p4907,0.38,7
p4908,0.38,8
p4909,0.38,9
p4910,0.38,10
p4911,0.38,11
p4912,0.38,12
p4913,0.38,13
p4914,0.38,14
p4915,0.38,15
p4916,0.38,16
p4917,0.38,17
p4918,0.38,18
p4919,0.38,19
p4920,0.38,20
p4921,0.38,21
p4922,0.38,22
p4923,0.38,23
p4924,0.38,24
p4925,0.38,25
p4926,0.38,26
p4927,0.38,27
p4928,0.38,28
p4929,0.38,29
p4930,0.38,30
p4931,0.38,31
p4932,0.38,32
p4933,0.38,33
p4934,0.38,34
p4935,0.38,35
p4936,0.38,36
p4937,0.38,37
p4938,0.38,38
p4939,0.38,39
p4940,0.38,40
p4941,0.38,41
p4942,0.38,42
p4943,0.38,43
p4944,0.38,44
p4945,0.38,45
p4946,0.38,46
p4947,0.38,47
p4948,0.38,48
p4949,0.38,49
p4950,0.38,50
p4951,0.38,51
p4952,0.38,52
p4953,0.38,53
p4954,0.38,54
p4955,0.38,55
p4956,0.38,56
p4957,0.38,57
p4958,0.38,58
p4959,0.38,59
p4960,0.38,60
p4961,0.38,61
p4962,0.38,62
p4963,0.38,63
p4964,0.38,64
p4965,0.38,65
p4966,0.38,66
p4967,0.38,67
p4968,0.38,68
p4969,0.38,69
p4970,0.38,70
p4971,0.38,71
p4972,0.38,72
p4973,0.38,73
p4974,0.38,74
p4975,0.38,75
p4976,0.38,76
p4977,0.38,77
p4978,0.38,78
p4979,0.38,79
p4980,0.38,80
p4981,0.38,81
p4982,0.38,82
p4983,0.38,83
p4984,0.38,84
p4985,0.38,85
p4986,0.38,86
p4987,0.38,87
p4988,0.38,88
p4989,0.38,89
p4990,0.38,90
p4991,0.38,91
p4992,0.38,92
p4993,0.38,93
p4994,0.38,94
p4995,0.38,95
p4996,0.38,96
p4997,0.38,97
p4998,0.38,98
p4999,0.38,99
p5000,0.38,100
p5001,0.38,101
p5002,0.38,102
p5003,0.38,103
p5004,0.38,104
p5005,0.38,105
p5006,0.38,106
p5007,0.38,107
p5008,0.38,108
p5009,0.38,109
p5010,0.38,110
p5011,0.38,111
p5012,0.38,112
p5013,0.38,113
p5014,0.38,114
p5015,0.38,115
p5016,0.38,116
p5017,0.38,117
p5018,0.38,118
p5019,0.38,119
p5020,0.38,120
p5021,0.38,121
p5022,0.38,122
p5023,0.38,123
p5024,0.38,124
p5025,0.38,125
p5026,0.38,126
p5027,0.38,127
p5028,0.38,128
p5029,0.38,129
p5030,0.38,130
p5031,0.39,2
p5032,0.39,3
p5033,0.39,4
p5034,0.39,5
p5035,0.39,6
p5036,0.39,7
p5037,0.39,8
p5038,0.39,9
p5039,0.39,10
p5040,0.39,11
p5041,0.39,12
p5042,0.39,13
p5043,0.39,14
p5044,0.39,15
p5045,0.39,16
p5046,0.39,17
p5047,0.39,18
p5048,0.39,19
p5049,0.39,20
p5050,0.39,21
p5051,0.39,22
p5052,0.39,23
p5053,0.39,24
p5054,0.39,25
p5055,0.39,26
p5056,0.39,27
p5057,0.39,28
p5058,0.39,29
p5059,0.39,30
p5060,0.39,31
p5061,0.39,32
p5062,0.39,33
p5063,0.39,34
p5064,0.39,35
p5065,0.39,36
p5066,0.39,37
p5067,0.39,38
p5068,0.39,39
p5069,0.39,40
p5070,0.39,41
p5071,0.39,42
p5072,0.39,43
p5073,0.39,44
p5074,0.39,45
p5075,0.39,46
p5076,0.39,47
p5077,0.39,48
p5078,0.39,49
p5079,0.39,50
p5080,0.39,51
p5081,0.39,52
p5082,0.39,53
p5083,0.39,54
p5084,0.39,55
p5085,0.39,56
p5086,0.39,57
p5087,0.39,58
p5088,0.39,59
p5089,0.39,60
p5090,0.39,61
p5091,0.39,62
p5092,0.39,63
p5093,0.39,64
p5094,0.39,65
p5095,0.39,66
p5096,0.39,67
p5097,0.39,68
p5098,0.39,69
p5099,0.39,70
p5100,0.39,71
p5101,0.39,72
p5102,0.39,73
p5103,0.39,74
p5104,0.39,75
p5105,0.39,76
p5106,0.39,77
p5107,0.39,78
p5108,0.39,79
p5109,0.39,80
p5110,0.39,81
p5111,0.39,82
p5112,0.39,83
p5113,0.39,84
p5114,0.39,85
p5115,0.39,86
p5116,0.39,87
p5117,0.39,88
p5118,0.39,89
p5119,0.39,90
p5120,0.39,91
p5121,0.39,92
p5122,0.39,93
p5123,0.39,94
p5124,0.39,95
p5125,0.39,96
p5126,0.39,97
p5127,0.39,98
p5128,0.39,99
p5129,0.39,100
p5130,0.39,101
p5131,0.39,102
p5132,0.39,103
p5133,0.39,104
p5134,0.39,105
p5135,0.39,106
p5136,0.39,107
p5137,0.39,108
p5138,0.39,109
p5139,0.39,110
p5140,0.39,111
p5141,0.39,112
p5142,0.39,113
p5143,0.39,114
p5144,0.39,115
p5145,0.39,116
p5146,0.39,117
p5147,0.39,118
p5148,0.39,119
p5149,0.39,120
p5150,0.39,121
p5151,0.39,122
p5152,0.39,123
p5153,0.39,124
p5154,0.39,125
p5155,0.39,126
p5156,0.39,127
p5157,0.39,128
p5158,0.39,129
p5159,0.39,130
p5160,0.4,2
p5161,0.4,3
p5162,0.4,4
p5163,0.4,5
p5164,0.4,6
p5165,0.4,7
p5166,0.4,8
p5167,0.4,9
p5168,0.4,10
p5169,0.4,11
p5170,0.4,12
p5171,0.4,13
p5172,0.4,14
p5173,0.4,15
p5174,0.4,16
p5175,0.4,17
p5176,0.4,18
p5177,0.4,19
p5178,0.4,20
p5179,0.4,21
p5180,0.4,22
p5181,0.4,23
p5182,0.4,24
p5183,0.4,25
p5184,0.4,26
p5185,0.4,27
p5186,0.4,28
p5187,0.4,29
p5188,0.4,30
p5189,0.4,31
p5190,0.4,32
p5191,0.4,33
p5192,0.4,34
p5193,0.4,35
p5194,0.4,36
p5195,0.4,37
p5196,0.4,38
p5197,0.4,39
p5198,0.4,40
p5199,0.4,41
p5200,0.4,42
p5201,0.4,43
p5202,0.4,44
p5203,0.4,45
p5204,0.4,46
p5205,0.4,47
p5206,0.4,48
p5207,0.4,49
p5208,0.4,50
p5209,0.4,51
p5210,0.4,52
p5211,0.4,53
p5212,0.4,54
p5213,0.4,55
p5214,0.4,56
p5215,0.4,57
p5216,0.4,58
p5217,0.4,59
p5218,0.4,60
p5219,0.4,61
p5220,0.4,62
p5221,0.4,63
p5222,0.4,64
p5223,0.4,65
p5224,0.4,66
p5225,0.4,67
p5226,0.4,68
p5227,0.4,69
p5228,0.4,70
p5229,0.4,71
p5230,0.4,72
p5231,0.4,73
p5232,0.4,74
p5233,0.4,75
p5234,0.4,76
p5235,0.4,77
p5236,0.4,78
p5237,0.4,79
p5238,0.4,80
p5239,0.4,81
p5240,0.4,82
p5241,0.4,83
p5242,0.4,84
p5243,0.4,85
p5244,0.4,86
p5245,0.4,87
p5246,0.4,88
p5247,0.4,89
p5248,0.4,90
p5249,0.4,91
p5250,0.4,92
p5251,0.4,93
p5252,0.4,94
p5253,0.4,95
p5254,0.4,96
p5255,0.4,97
p5256,0.4,98
p5257,0.4,99
p5258,0.4,100
p5259,0.4,101
p5260,0.4,102
p5261,0.4,103
p5262,0.4,104
p5263,0.4,105
p5264,0.4,106
p5265,0.4,107
p5266,0.4,108
p5267,0.4,109
p5268,0.4,110
p5269,0.4,111
p5270,0.4,112
p5271,0.4,113
p5272,0.4,114
p5273,0.4,115
p5274,0.4,116
p5275,0.4,117
p5276,0.4,118
p5277,0.4,119
p5278,0.4,120
p5279,0.4,121
p5280,0.4,122
p5281,0.4,123
p5282,0.4,124
p5283,0.4,125
p5284,0.4,126
p5285,0.4,127
p5286,0.4,128
p5287,0.4,129
p5288,0.4,130
p5289,0.41000000000000003,2
p5290,0.41000000000000003,3
p5291,0.41000000000000003,4
p5292,0.41000000000000003,5
p5293,0.41000000000000003,6
p5294,0.41000000000000003,7
p5295,0.41000000000000003,8
p5296,0.41000000000000003,9
p5297,0.41000000000000003,10
p5298,0.41000000000000003,11
p5299,0.41000000000000003,12
p5300,0.41000000000000003,13
p5301,0.41000000000000003,14
p5302,0.41000000000000003,15
p5303,0.41000000000000003,16
p5304,0.41000000000000003,17
p5305,0.41000000000000003,18
p5306,0.41000000000000003,19
p5307,0.41000000000000003,20
p5308,0.41000000000000003,21
p5309,0.41000000000000003,22
p5310,0.41000000000000003,23
p5311,0.41000000000000003,24
p5312,0.41000000000000003,25
p5313,0.41000000000000003,26
p5314,0.41000000000000003,27
p5315,0.41000000000000003,28
p5316,0.41000000000000003,29
p5317,0.41000000000000003,30
p5318,0.41000000000000003,31
p5319,0.41000000000000003,32
p5320,0.41000000000000003,33
p5321,0.41000000000000003,34
p5322,0.41000000000000003,35
p5323,0.41000000000000003,36
p5324,0.41000000000000003,37
p5325,0.41000000000000003,38
p5326,0.41000000000000003,39
p5327,0.41000000000000003,40
p5328,0.41000000000000003,41
p5329,0.41000000000000003,42
p5330,0.41000000000000003,43
p5331,0.41000000000000003,44
p5332,0.41000000000000003,45
p5333,0.41000000000000003,46
p5334,0.41000000000000003,47
p5335,0.41000000000000003,48
p5336,0.41000000000000003,49
p5337,0.41000000000000003,50
p5338,0.41000000000000003,51
p5339,0.41000000000000003,52
p5340,0.41000000000000003,53
p5341,0.41000000000000003,54
p5342,0.41000000000000003,55
p5343,0.41000000000000003,56
p5344,0.41000000000000003,57
p5345,0.41000000000000003,58
p5346,0.41000000000000003,59
p5347,0.41000000000000003,60
p5348,0.41000000000000003,61
p5349,0.41000000000000003,62
p5350,0.41000000000000003,63
p5351,0.41000000000000003,64
p5352,0.41000000000000003,65
p5353,0.41000000000000003,66
p5354,0.41000000000000003,67
p5355,0.41000000000000003,68
p5356,0.41000000000000003,69
p5357,0.41000000000000003,70
p5358,0.41000000000000003,71
p5359,0.41000000000000003,72
p5360,0.41000000000000003,73
p5361,0.41000000000000003,74
p5362,0.41000000000000003,75
p5363,0.41000000000000003,76
p5364,0.41000000000000003,77
p5365,0.41000000000000003,78
p5366,0.41000000000000003,79
p5367,0.41000000000000003,80
p5368,0.41000000000000003,81
p5369,0.41000000000000003,82
p5370,0.41000000000000003,83
p5371,0.41000000000000003,84
p5372,0.41000000000000003,85
p5373,0.41000000000000003,86
p5374,0.41000000000000003,87
p5375,0.41000000000000003,88
p5376,0.41000000000000003,89
p5377,0.41000000000000003,90
p5378,0.41000000000000003,91
p5379,0.41000000000000003,92
p5380,0.41000000000000003,93
p5381,0.41000000000000003,94
p5382,0.41000000000000003,95
p5383,0.41000000000000003,96
p5384,0.41000000000000003,97
p5385,0.41000000000000003,98
p5386,0.41000000000000003,99
p5387,0.41000000000000003,100
p5388,0.41000000000000003,101
p5389,0.41000000000000003,102
p5390,0.41000000000000003,103
p5391,0.41000000000000003,104
p5392,0.41000000000000003,105
p5393,0.41000000000000003,106
p5394,0.41000000000000003,107
p5395,0.41000000000000003,108
p5396,0.41000000000000003,109
p5397,0.41000000000000003,110
p5398,0.41000000000000003,111
p5399,0.41000000000000003,112
p5400,0.41000000000000003,113
p5401,0.41000000000000003,114
p5402,0.41000000000000003,115
p5403,0.41000000000000003,116
p5404,0.41000000000000003,117
p5405,0.41000000000000003,118
p5406,0.41000000000000003,119
p5407,0.41000000000000003,120
p5408,0.41000000000000003,121
p5409,0.41000000000000003,122
p5410,0.41000000000000003,123
p5411,0.41000000000000003,124
p5412,0.41000000000000003,125
p5413,0.41000000000000003,126
p5414,0.41000000000000003,127
p5415,0.41000000000000003,128
p5416,0.41000000000000003,129
p5417,0.41000000000000003,130
p5418,0.42,2
p5419,0.42,3
p5420,0.42,4
p5421,0.42,5
p5422,0.42,6
p5423,0.42,7
p5424,0.42,8
p5425,0.42,9
p5426,0.42,10
p5427,0.42,11
p5428,0.42,12
p5429,0.42,13
p5430,0.42,14
p5431,0.42,15
p5432,0.42,16
p5433,0.42,17
p5434,0.42,18
p5435,0.42,19
p5436,0.42,20
p5437,0.42,21
p5438,0.42,22
p5439,0.42,23
p5440,0.42,24
p5441,0.42,25
p5442,0.42,26
p5443,0.42,27
p5444,0.42,28
p5445,0.42,29
p5446,0.42,30
p5447,0.42,31
p5448,0.42,32
p5449,0.42,33
p5450,0.42,34
p5451,0.42,35
p5452,0.42,36
p5453,0.42,37
p5454,0.42,38
p5455,0.42,39
p5456,0.42,40
p5457,0.42,41
p5458,0.42,42
p5459,0.42,43
p5460,0.42,44
p5461,0.42,45
p5462,0.42,46
p5463,0.42,47
p5464,0.42,48
p5465,0.42,49
p5466,0.42,50
p5467,0.42,51
p5468,0.42,52
p5469,0.42,53
p5470,0.42,54
p5471,0.42,55
p5472,0.42,56
p5473,0.42,57
p5474,0.42,58
p5475,0.42,59
p5476,0.42,60
p5477,0.42,61
p5478,0.42,62
p5479,0.42,63
p5480,0.42,64
p5481,0.42,65
p5482,0.42,66
p5483,0.42,67
p5484,0.42,68
p5485,0.42,69
p5486,0.42,70
p5487,0.42,71
p5488,0.42,72
p5489,0.42,73
p5490,0.42,74
p5491,0.42,75
p5492,0.42,76
p5493,0.42,77
p5494,0.42,78
p5495,0.42,79
p5496,0.42,80
p5497,0.42,81
p5498,0.42,82
p5499,0.42,83
p5500,0.42,84
p5501,0.42,85
p5502,0.42,86
p5503,0.42,87
p5504,0.42,88
p5505,0.42,89
p5506,0.42,90
p5507,0.42,91
p5508,0.42,92
p5509,0.42,93
p5510,0.42,94
p5511,0.42,95
p5512,0.42,96
p5513,0.42,97
p5514,0.42,98
p5515,0.42,99
p5516,0.42,100
p5517,0.42,101
p5518,0.42,102
p5519,0.42,103
p5520,0.42,104
p5521,0.42,105
p5522,0.42,106
p5523,0.42,107
p5524,0.42,108
p5525,0.42,109
p5526,0.42,110
p5527,0.42,111
p5528,0.42,112
p5529,0.42,113
p5530,0.42,114
p5531,0.42,115
p5532,0.42,116
p5533,0.42,117
p5534,0.42,118
p5535,0.42,119
p5536,0.42,120
p5537,0.42,121
p5538,0.42,122
p5539,0.42,123
p5540,0.42,124
p5541,0.42,125
p5542,0.42,126
p5543,0.42,127
p5544,0.42,128
p5545,0.42,129
p5546,0.42,130
p5547,0.43,2
p5548,0.43,3
p5549,0.43,4
p5550,0.43,5
p5551,0.43,6
p5552,0.43,7
p5553,0.43,8
p5554,0.43,9
p5555,0.43,10
p5556,0.43,11
p5557,0.43,12
p5558,0.43,13
p5559,0.43,14
p5560,0.43,15
p5561,0.43,16
p5562,0.43,17
p5563,0.43,18
